listing_id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,comments
17037437,Rotterdam Centrum. Spacious cozy house in centrum.,Stadsdriehoek,51.91434,4.48168,Entire rental unit,Entire home/apt,Echt een super toffe air bnb. Precies op de goede plek in Rotterdam als je het mij vraagt. Om de hoek bij een leuke gezellige straat en vlakbij alle highlights!
17037437,Rotterdam Centrum. Spacious cozy house in centrum.,Stadsdriehoek,51.91434,4.48168,Entire rental unit,Entire home/apt,"The location is very good, very close to the main city. The only issue is that the windows are not enough, there is a noticeable smell, and you need to open the door for a while after checking in to clear it."
17037437,Rotterdam Centrum. Spacious cozy house in centrum.,Stadsdriehoek,51.91434,4.48168,Entire rental unit,Entire home/apt,"We have a nice stay at the flat. The location is fantastic, close to many restaurants and sites in Rotterdam and right at a metro station. While it is located on a busy street, with a bit of street noise in the living room, the bedrooms are in the back and are quiet."
17037437,Rotterdam Centrum. Spacious cozy house in centrum.,Stadsdriehoek,51.91434,4.48168,Entire rental unit,Entire home/apt,Cheap accomodation close to Witte de With street
17037437,Rotterdam Centrum. Spacious cozy house in centrum.,Stadsdriehoek,51.91434,4.48168,Entire rental unit,Entire home/apt,Space Apartment. Well suited for a few people. Great location if you don’t need a view but just a good central place to call home.
17037437,Rotterdam Centrum. Spacious cozy house in centrum.,Stadsdriehoek,51.91434,4.48168,Entire rental unit,Entire home/apt,"We spent 5 nights at Bertine's place with our toddler. We really appreciated the baby equipment provided and the toys which kept our child busy when we were inside.<br/>The apartment is very well located downtown and it's easy to reach the main attractions by foot or with the public transport.<br/>However we were unlucky to be there in what was probably the hottest week of the year, 30 degrees and more, and the place was just insanely hot. The bedroom windows do not open so we couldn't cool down the bedrooms at night, and as it is so centrally located, keeping the door open until late was also not an option as it was too loud. Our baby definitely overheated and it was quite stressful. That made our stay much less enjoyable although we realize that it probably won't be a problem for the majority of people."
17037437,Rotterdam Centrum. Spacious cozy house in centrum.,Stadsdriehoek,51.91434,4.48168,Entire rental unit,Entire home/apt,"we were there for 4 nights with a toddler, location is great and is really the best feature of this place, ideally located in the centre and right next to public transport made getting around a breeze.<br/>high chair and cot provided were good.<br/>kitchen small but did the job for us as we ate out for most of our meals whilst there.<br/>biggest draw back for us was the street noise, which was quite bad every night but especially on Saturday night."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Great stay. Close to historical Delfshaven with cosy restaurants and great harbour views. <br/>Apartment is spacious for 2, comfortable bed and great value jacuzzi. "
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"A wonderful place to stay with an amazing view. The place was clean and well kept. Sam, the host was very accommodating and was very helpful. I would definitely stay again if I was back in Rotterdam.  "
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"We werden hartelijke ontvangen door Sam. Het appartementje was boven verwachting leuk. Het ligt ook aan het water, wat je op de eerste foto niet kon zien. Het was behoorlijk ingericht met alle noodzakelijkheden, en extra's als fohn, gevulde koelkast en een heerlijke yacuzzi, waar we helaas, door ons korte verblijf ,geen gebruik van gemaakt hebben. erin. Het ligt in een mooie Rotterdamse, toch wel levendige buurt, maar door de dubbele beglazing hoor je niets van enig lawaai buiten. Bv boten of de winkelstraat verderop. Voor 2 personen is het van harte aan te bevelen. Fijn was ook dat Sam allerlei tips had voor lekkere restaurantjes in de buurt en highlights van Rotterdam. We hebben genoten van ons verblijf en Dam hartelijk dank daarvoor!"
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,I loved Sam's place in Rotterdam! It was just what I needed after lots of traveling. It is the perfect place to relax and enjoy the view of the canal and has a lovely jacuzzi that makes the apt something extra special. Definitely recommend and would love to stay there again if I visit Rotterdam!
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Sunlight, seagulls and the distant rumble of the tram – how I delighted on watching the comings and goings on the Schie canal whilst staying at Sam's beautiful apartment. When not out and about exploring Rotterdam's remarkable architecture and street sculptures, it was great to have such a comfortable apartment in which to be based. Sit on the balcony, glass of red wine in hand, and daydream as the boats sail into view and the bridge lifts. Sam was on hand when needed to answer questions about the metro, landmarks and eating places – a very friendly and considerate host. Thanks, Sam!"
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Sam's place was absolutely lovely. The pictures don't lie! The view from the balcony over the water was breathtaking, especially during our trip there in autumn when the trees were a beautiful golden red.  The wet room houses a jacuzzi and a hot stone table that gave me and partner a much needed recovery from our travels.  Sam was incredibly hospitable and experienced in AirBnbing, everything was thought of and prepared and professionally done. We would love to come back again if we make another trip to Rotterdam."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Sam is a very polite and sympathetic host. If you have questions about your stay in the city, do not hesitate, he will answer any of them.<br/>Very neat and clean apartment, the windows of which partially overlooking the canal. I will advise these apartments to friends if they want to stay in this city!"
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Lovely apartment, great view. Sam is a very thoughtful and friendly host. Loved the bubble bath and the supercomfortable beds."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,Sams apartment has every single thing you could need and more! It’s very clean very comfy and the view over the canal is breath taking 
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Sam is super nice, and his place is located in a very nice spot in Rotterdam. Sam's apartment is spacious, very comfortable , and well equipped. The view from the windows is amazing, and the best part is, of course, the Jacuzzi. Highly recommended!"
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"My stay at Sam’s was fantastic. The place is a short walk from the tramway and was so easy to get to. Sam is such a wonderful host & person. The view from the room is beautiful & it was so relaxing to spend time on the hot stone and jacuzzi. The whole experience was splendid. DEFINITELY will come back if in Rotterdam (& if Sam’s place is free haha - which is a rare occurrence). Thank you, Sam. "
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"What a gem! This apartment was perfect for a couple - it was spacious, clean and quirky.<br/>The location was fab. We walked from here to the centre easily - even in winter - and only used the tram/metro when we had our luggage.  We loved the layout (especially the jacuzzi). There were so many special touches like toiletries, tea and coffee, local tips. Sam replied ever so quickly and was eager to help to ensure we enjoyed our stay.<br/>We fully recommend a stay at Sam's apartment with a view! Thanks Sam."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Sam is a wonderfully welcoming host and eager to help with anything you need. We really felt like coming home to a good friend!<br/>And the view from the appartment is really fabulous, especially in the mornings of sunny days.<br/>We woull definitely recommend this place!"
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,Was a great stay. Apartment is as advertised and enjoyed every moment there. Beautiful view of canal and just down the street from some great restaurants. Minutes from metro and tram. Would recommend to all heading to Rotterdam!
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,great apartment with a beautiful river view. Would highly recommend
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Sam ist ein wunderbarer Gastgeber, dem das Wohlbefinden der Gäste sehr am Herzen liegt. Das merkt man nicht nur im direkten Kontakt zu ihm, sondern auch an der Wohnung selbst! Er hat sogar einen Ordner mit Sight-Seeing Vorschlägen erstellt durch den man sich wunderbar inspirieren lassen kann. Wir haben uns überaus wohl gefühlt!<br/>Die Lage ist sehr gut. In 4 Minuten ist man zu fuß beim nächsten großen Lebensmittelgeschäft. Dort sind auch die Haltestellen für die Straßenbahn und Metro. Damit kommt man gut zum Bahnhof und direkt in die Stadt. Und das alles bei einem wunderschönen Ausblick!<br/>Der Whirlpool war natürlich das absolute Highlight der Reise.<br/>Vielen Dank Sam, hoffentlich sehen wir uns bald wieder :-)"
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Great location, wonderful views , great host with lots of helpful tips about the apartment and it’s facilities"
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Beautiful location with a stunning view from the balcony. Sam was a great host, Jacuzee is lush as well. Would recommend for a picturesque stay in a central locatiion. Good value too."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Sam was lovely, he met us and showed us everything in the apartment. We felt very comfortable here. The apartment was clean, nicely decorated and has lovely light and views. It was nice to sit and watch the boats go past. There's a good supermarket nearby, I have some food allergies and found everything I needed there. The historic area is really nice and it's easy to get into town - we went by tram. There are nice restaurants and bars nearby."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"The apartment is in a great location, only a few steps away from the metro station. Sam is a great host and makes sure you have anything you would need.  The apartment itself was clean and nice with a great view."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"This apartment was wonderful - great view, cool vibes (I love the stained-glass windows and the multi-color hanging lights).  The bed was extremely comfortable, and we enjoyed having our coffee while overlooking the canal.  Our only regret was that we couldn't stay longer!"
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Hope to return here soon - Sam is a lovely host. The flat is really comfortable and in a brilliant location. Lots of places to eat and drink in Delfshaven itself and metro station just down the street when you need it. If youre lucky, you can watch the cool barges head up and down river from the balcony with your morning coffee."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,Very nice apartment with a nice view.
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Matches description, host clear with instructions, apartment has beautiful views."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"I read all the previous reviews and it is apparent that virtually all of them liked this place. So did I. In fact I gave it a high rating for value. Having said that, I think prospective renters should be aware of a few of the inconveniences, in case any of them matter to you. Start with the steep narrow stairs in case you must carry heavy luggage. The chairs you see in the photos are the only places to sit - but they are comfortable and the view is great. The kitchen area is very small and the dishes and cutlery are limited. But the most annoying aspect was no sink (or mirror) in the bathroom. You must use the small sink in the kitchen for everything. However, none of this dimmed our enjoyment of the place. The view makes up for a lot and Sam is a great host."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Sam's place is advertised as having a great view and it really does. Being able to sit on a balcony and watch the boats, both large and small, navigate the canal was fascinating. My first impression of the neighbourhood was that it was a little gritty but after a day, and a little exploring, you see that it is safe, interesting, and has everything. Being minutes from the Tram and the Metro was great and makes this an ideal location to explore Rotterdam and beyond."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Excellent stay! Very easy to travel and explore Historic Delfshaven and City of Rotterdam from the home. View of the canal was lovely. Took the tram, train and bicycled all over."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"If you want to stay in one of the oldest parts of Rotterdam, then this is the place! Apartment has a very nice view across the canal (De Schie), is very close to shops, restaurants and public transport. Sam is an excellent host who goes out of his way to make the stay of his guests easy and unforgettable."
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Sam's place was great!! The location, cleanliness, decor, view from the balcony, uniqueness, etc. (all which matched the photos!)  made this a great place to stay for our two days in Rotterdam. But what really really impressed me was that Sam went above AND beyond in his actions to make sure we were able to stay there. Previous to our stay, Sam was very responsive. Then a few days before our arrival, Sam messaged to tell me that he would be in the hospital during our stay but had made arrangements with his neighbor to let us in and get us settled. I was amazed that under the circumstances Sam was so proactive and made sure we were taken care of. I definitely would stay here again!!"
17264818,Rotterdam: Apartment with a View!,Tussendijken,51.91243,4.44654,Entire rental unit,Entire home/apt,"Sam's Apartment was exactly what we needed ! Felt right at home and absolutely loved the spa tub and had a restful and recharging stay. We would have stayed longer however, the apartment was booked solid for months after. <br/>Great view and a family oriented neighborhood, found lots of gems like the pin ball museum (under 10 minute walk)  and not a bad walk (20-40minutes into Rotterdam central) <br/>thank you for the great experience !"
17310034,Charming renovated carriage house,Hillegersberg Noord,51.95497,4.49434,Entire guesthouse,Entire home/apt,"Nicolette's carriage house is located the Hillegerberg-Noord area of Rotterdam. Nearby lake with walking and bike trails, stores, restaurants and tram stop made it a perfect location for our visit. <br/>The carriage house is very charming. The grounds are gorgeous, beautiful view from first floor, with an outdoor table for two. <br/>Our stay could not have been more perfect, thanks to our gracious hosts and adorable twin boys!<br/>Kevin & Suzanne - New York City"
17310034,Charming renovated carriage house,Hillegersberg Noord,51.95497,4.49434,Entire guesthouse,Entire home/apt,"Nicolette and Bas are WONDERFUL hosts to an absolutely charming house.   Our expectations were exceeded.  It's a great location, 10 minutes on the bike and you are in the centre in Rotterdam or step out the door and you are on the main shopping street of the beautiful Hillegersberg with great restaurants and stores looking out over the water.  We will definitely be back!"
17310034,Charming renovated carriage house,Hillegersberg Noord,51.95497,4.49434,Entire guesthouse,Entire home/apt,"Nicolette’s carriage house is so pretty and we had a wonderful time there with our 9 month old boy. It is nicely decorated with plenty of space, comfortable bed and good shower. The neighborhood is nice with a small shopping street and beautiful lake on the next corner. It is easy to get downtown with the tram stopping right at front. Nicolette thoughtfully found toys for our son and left us some wine. Highly recommended. "
17310034,Charming renovated carriage house,Hillegersberg Noord,51.95497,4.49434,Entire guesthouse,Entire home/apt,Perfect place to relax. wonderful view and nature. All the advantages of the city without its inconveniences. 15mn from the centre by bike.
17310034,Charming renovated carriage house,Hillegersberg Noord,51.95497,4.49434,Entire guesthouse,Entire home/apt,"We had such a great time in Nicolettes tiny guest house! It’s a lovely und peaceful place in a cool city. It was very nice to visit the neighbourhood with the small shops & drink a coffee near the water. Nicolette, her husband and the three kids are very nice, they were always there to answer any question and respected our privacy. I can highly recommended it :)"
17310034,Charming renovated carriage house,Hillegersberg Noord,51.95497,4.49434,Entire guesthouse,Entire home/apt,"A very charming & peaceful place perfectly located and not far from the city center. Nicolette and her family are very friendly, gave us helpful tips and respected our privacy. We can highly recommend it :-)"
17310034,Charming renovated carriage house,Hillegersberg Noord,51.95497,4.49434,Entire guesthouse,Entire home/apt,A really homey and comfortable place to stay! I was attending a conference at Rotterdam Ahoy and it was an easy 45 min commute with the tram & train and was so nice to be able to come “home” and snuggle up on the couch or in the bed with a glass of wine or tea and unwind. Thank you for a wonderful stay!
17352498,Cozy Apartment near Central Station.,Cs Kwartier,51.92512,4.4663,Entire condo,Entire home/apt,The place is nice but didn’t have good kitchen utensils. We were also woken up every morning at around 6:30 due to the upstairs neighbours running around. There is also a lot of noise throughout the day from people on the streets just outside
17352498,Cozy Apartment near Central Station.,Cs Kwartier,51.92512,4.4663,Entire condo,Entire home/apt,"A fantastic apartment in a great location. Just a 2-3 minute walk from Rotterdam Centraal and a big supermarket (Albert Heijn). A 10 minute walk to the zoo as well. Big, stylish and clean apartment in a quite area of Rotterdam. The apartment had everything we needed. Full access to everything, including, dish washer, oven/microwave, plenty of plates, cutlery and utensils. Strong WiFi. A very nice wash room with a spacious shower area. Slight noise from upstairs but nothing which bothered us or stopped us from sleeping.<br/>Communication was brilliant from start to finish of our reservation. <br/>We had a great time staying at Jasper's apartment and was better than we expected. Highly recommended staying here!"
17352498,Cozy Apartment near Central Station.,Cs Kwartier,51.92512,4.4663,Entire condo,Entire home/apt,"A nice small appartment, suitable<br/>for two, a small family, or two singles. Near to the central railway station and the city centre. Some<br/>sound from<br/>the appartment above and from<br/>the street. Not serious, but for someone who is easily disturbed, may be not the right choice."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Staying at Marjolijns was a great pleasure which we can highly recommend. Wonderful people and place. Big, light and cool room with a wonderful and private balcony. The house was in walking distance to everything you need - the metro, center and sights. But grab a bike and do as the locals - see and enjoy Rotterdam on wheels. If you are a Dane though, bring your own helmet, as the Dutch don't wear that (yet 🙄😉) Lovely family and a great city... we come again...<br/>We give them 5 x 🎷(saxophones) as we also participated in The North Sea Jazz Festival. "
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Marjolijn and her partner were very welcoming and accommodating for my change in arrival time. <br/>It was a lovely home with plenty of space for me and my mum. Sadly we couldn't enjoy the balcony as it rained most of our visit to Rotterdam
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"If this place is available during your stay in the city, book it without think. Marjolijn and her partner are lovelly people. They were the best hosts I,ve already have using airbnb, always ready to have a good chat if you want and at the same time very respectful regarding your privacy. The house is simply amazing - provides much more than we usually need <br/>during a journey. Besides the big and charming bedroom (wiht a good bed and a cozy balcony) you will have a private bathroom with hot shower and a  bit infrastructure to have coffee and tea whenever you want with complete privacy. The location is perfect - in a charming and quite street really close to everything. I couldn't had have a better choice in Rotterdam. I highly recommend them as hosts and this place."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Fantastisch verblijf bij Marjolijn. Veel ruimte, veel privacy. Charmante kamer met uitzicht op groen. Prima geslapen en zeer gemakkelijke en flexibele communicatie! "
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Marjolijn is a very nice and helpful host. The room is nice with a fantastic balcony overlooking  beautiful gardens. A special place, great house and very near to the city. Parking spaces were available and the bed is very comfortable. Enjoy your stay. Rotterdam is a very lively and interesting  town."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,We stayed at Marjolijn's for only one night but liked the beautiful house at first glance. The room is absolutely quiet inspite of being located quite central and the view from the balcony is great!
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Marojolijn’s place is great - really great design and wonderful balcony. Really near to all the museums. Thoughtful touches like a kettle and tea. I would recommend!
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Het was zalig verblijven in het prachtige herenhuis op een toplocatie. Bijna de volledige bovenste verdieping is beschikbaar met volledige privacy. Een prachtig terras maakt het helemaal af. Zeer hartelijk ontvangen ! 
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"This was a lovely accommodation with absolute privacy and all the necessary amenities in the house. It was easy to access trains and buses from this location, while supermarkets  and restaurants were at walking distances. Marjolijn and Marco were very helpful in providing me all the assistance I needed during my stay."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Great host in amazing house with beautiful green surrounding, especially your private balcony. Private and quite although the hosts live in the same house as you have your own floor. Everything you want to see is in walking distance. Highly recommend. "
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Marjolijn provides excellent accommodation for those who want to explore Rotterdam - spacious, private, and with the extra attraction of a balcony giving a view across the city.   The house is very well located in a wide street which has regained (thanks to Marco) much of its former elegance.  Everything you need, and most places you would want to visit, are within walking distance.  Great value.       Michael & Susan."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Our stay in Rotterdam couldn't have been better! Marjolijn and her husband were so warm and welcoming. We had never rented a ""Private Room"" through Airbnb because we usually get our own place, but this spot worked perfectly. Their home is beautiful and our space was very private. The private balcony was wonderful - we sat out there every morning and evening. The location to parks and restaurants is great - everything is walking distance from their place and there is a tram stop right around the corner. The wifi connection is excellent too, overall highly recommended. <br/>"
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"A perfect and spacious room with a comfortable double bed with a great balcony, located in a central location close to the city center in a stylish building!"
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"The location is amazing! Only a short walk into center! Hosts are lovely and very welcoming. The space is fantastic, the private balcony was amazing to sit out on! Tried to book a second night but they were fully booked! Amazing stay! "
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"A great place and location, lots of space and the balcony was lovely in the evening. Highly recommended!"
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Perfecly located. Beautiful room and cosy balcony. Marjolijn and her husband are very nice hosts!
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,The apartment has a very good location. Marjolijn helps us a lot. In the apartment you will have private bathroom and toilet. The balcony has a very good view. Highly recommend!
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Rustige nachtrust, mooie kamer met veel licht, maximale privacy op eigen verdieping. Buurt met veel groen."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Very large amd spacious room , high windows and balcony... conveniently located"
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Marjolijn and Marco are great hosts and really nice people to talk to. They have a beautiful house and really nice spacious room with a balcony overlooking the back garden. Location is great too, as nearby you have cafés, supermarket, restaurants, tram and metro station literally 5 minutes away."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Marjolijn’s place is in a beautiful street of Rotterdam, very close to great places for food and drinks, walking distance from the city center and very accessible public transport.  Our stay was wonderful, Marjolijn has been a great host to us, very accommodating to our needs. We stayed for 10 days and our whole stay had been wonderful, the room was very clean and beautifully decorated with all the necessary amenities. We totally recommend Marjolijn’s place to everyone who wants to visit Rotterdam and we will definitely try to stay at her place again if we visit the city in the future."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"very nice place to stay, balcony with amazing siteview, not so far from the city"
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"We really enjoyed our stay in Rotterdam! Although the place is central it is very quiet and relaxed. The house is beautiful and the balcony very nice. Marjolijnis a great host and a great representative of Rotterdam. We would definitely stay here again. Marjolijn, thank you for having us over!<br/>Kind regards,<br/>Bart & anna"
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Fijne kamer met comfortabel bed, zonrijk terrasje en veel privacy in een prachthuis."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"We enjoyed the view of the garden from the balcony, and the great location. Recommended."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Very nice host! The balcony is awesome and the living environment is comfortable. It is located at a convenient block. Highly recommend.
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Lovely balcony!
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"I strongly recommend this cosy and clean place! Moreover, the balcony is so nice and Marjolijn and her husband have been really nice with us. An authentic place to be in Rotterdam."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Marjolijns huis is prachtig en oud. De bovenste verdieping is ruim en er is privacy. De verdieping is onder aan de trap af te sluiten met een deur. De kamer is ruim en er is buiten de kamer een klein keukentje om ontbijt te maken met koffie en thee.
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Good location. Nice room with art on the walls. Awesome balcony! Friendly hosts.
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Everything was great in this classical fashioned house in one of the most beautiful streets of Rotterdam.<br/>Would definitely stay here again on my next visit!
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Exactly as described. Great location, very nice room with a balcony, beautiful view.  Excellent hosts. I would recommend it!"
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Het verblijf bij Marjolijn was heel fijn. We hadden de bovenste etage voor ons. Er was een douche en een keuken met een kraan waar we thee en koffie konden maken. Koken kon je er niet maar wij wilden sowieso in Rotterdam eten dus voor ons was dat helemaal goed zo. Op de etage was ook de werkkamer van de verhuurders, waar alleen overdag gebruik van werd gemaakt. Wij waren overdag weg en hebben dit nauwelijks meegekregen. <br/>Het huis is super mooi ingericht, alles is schoon en er is een balkonnetje om lekker buiten te zitten. <br/>De gastheer en gastvrouw waren heel behulpzaam mbt eet locaties en ontzettend vriendelijk en maakten af en toe een praatje met ons. Het was een fijn contact en tegelijkertijd hadden we ook genoeg privacy. <br/>Ook de buurt is erg leuk om rond te lopen. Je bent snel in de stad. Of te voet of met de tram. <br/>De laatste dag mochten we onze bagage nog even laten staan, zodat we zonder bagage nog een halve dag Rotterdam konden bekijken. Dat was erg fijn voor ons!"
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Aangenaam verblijf in een sfeervol mooi  oud huis. <br/>Gastvrij ontvangst en prettig contact tijdens ons verblijf. <br/>Veel  privacy.
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Comfortable, romantic, intimate, clean, private and large space, a very beautiful and romantic balcony and two extremely discreet and friendly hosts, Marjolin and Marco."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"The room is amazing - spacious, light and exceptionally clean. However, the highlight is definitely the beautiful balcony. Apart from the room, we had access to our own bathroom and even a kitchenit with a coffee machine and fridge. <br/>The house is situated in a quiet neighborhood full of great pubs and coffee shops and is just 30 min walk away from the city centre."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"The location was great, pretty much in a centre. Marjolijn was amazing, super friendly, answered to our texts literally in a minute and always there to help. The rooms were beautiful and clean and the balcony seemed really cool."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Marjolijn's home was really nice, cozy, and clean. The host lives on the first floor of the apartment, and the private room is on the second floor. Beware while coming with big suitcases, as Dutch staircases can be quite tricky. The space was sparkling clean, cozy and very central. Tram within 2-3 mins walk and a metro station within 5 mins walk. The room is equipped with anything one might need and the balcony is amazing. And it has a Dutch toilet, which was definitely an interesting experience for us. Really loved our one-night stay at this Airbnb and fully recommend."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Marjolijn is a very haartelijke host and gives you a real home. <br/>The beautiful house is situated next to Bus, Tram and even by foot you get everywhere in a short walking distance. <br/>The house is situated in a quiet area, is bright and clean and comfortable.<br/>For any question Marjolijn finds a solution and is giving help.<br/>Thank you for a wonderful stay. I´d love to visit Rotterdam again (there is so much to explore: culture, art, architecture, good food, vintage shops...) and stay at Marjolijns house."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Marjolijn and her husband are very good hosts. The room and the balcony are very comfortable.
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"We spent one night there and really enjoyed the room! The balcony is very sweet, everything was very clean and the communication with the hosts was amazing!"
